,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
283,Candidate  Abdelmadjid_Tebboune casts his vote in Cheraga - Algiers  Algeria_elects,"المترشح #عبد_المجيد_تبون يدلي بصوته بـالشراقة - الجزائر العاصمة

#الجزائر_تنتخب",2019-12-12 09:47:11+00:00,APS_Algerie,2,0,,"['عبد_المجيد_تبون', 'الجزائر_تنتخب']",Neutral
284,Candidate Abdelmadjid_Tebboune votes in Cheraga (Algiers) algeriavotes,"Le candidat #Abdelmadjid_Tebboune vote à Cheraga (Alger)
#algeriavotes",2019-12-12 09:45:41+00:00,APS_Algerie,1,0,,"['Abdelmadjid_Tebboune', 'algeriavotes']",Neutral
285,Head of State  Abdelkader_Ben_Saleh casts his vote at the Ahmed Oroua School in Bouchaoui - Algiers  Algeria_elects,"رئيس الدولة #عبد_القادر_بن_صالح يدلي بصوته في مدرسة أحمد عروة بـبوشاوي - الجزائر العاصمة

#الجزائر_تنتخب",2019-12-12 09:03:06+00:00,APS_Algerie,8,0,,"['عبد_القادر_بن_صالح', 'الجزائر_تنتخب']",Neutral
286,"The national press evokes a ""historic"" ballot founding ""new Algeria"" algeriavotes","La presse nationale évoque un scrutin ""historique"" fondateur de ""l'Algérie nouvelle""
#algeriavotes",2019-12-12 07:44:52+00:00,APS_Algerie,10,1,,['algeriavotes'],Neutral
287,Polling stations opened at eight in the morning for more than 24 million Algerians to cast their ballots in order to choose the President of the Republic. Algeria_elects,"افتتحت مكاتب الاقتراع على الثامنة صباحا أمام أزيد من 24 مليون جزائري للإدلاء بأصواتهم من أجل اختيار رئيس الجمهورية 
#الجزائر_تنتخب",2019-12-12 07:25:15+00:00,APS_Algerie,58,6,,['الجزائر_تنتخب'],Neutral
288,"Polling stations opened at 8:00 a.m., 61,014 in number, spread across the national territory algeriavotes","Les bureaux de vote ont ouvert leurs portes à 8h00, au nombre de 61.014, répartis à travers le territoire national
#algeriavotes",2019-12-12 07:20:30+00:00,APS_Algerie,10,4,,['algeriavotes'],Neutral
289,"Bensalah: The presidential elections are a ""historic opportunity"" for the consolidation of democracy and the establishment of a state of law and institutions in Algeria  Presidential _ 12 _ December  Algeria_elects   ","بن صالح: الانتخابات الرئاسية ""فرصة تاريخية"" من أجل تكريس الديمقراطية وتشييد دولة الحق والمؤسسات في الجزائر 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/YhYQjzw4r0 https://t.co/JzYhQ5OW3X",2019-12-11 18:52:21+00:00,APS_Algerie,14,1,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Positive
290,Presidencies of December 12: Voting organized for the first time by an independent body  Presidential _ 12 _ December  Algeria_elects   ,"رئاسيات 12 ديسمبر: إقتراع تنظمه لأول مرة هيئة مستقلة 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/3nkcZjIA3w https://t.co/ceiNQHcMUu",2019-12-11 18:01:22+00:00,APS_Algerie,17,1,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
291,Presidential: a vote organized for the first time by an independent body algeriavotes   ,"#Présidentielle : un #scrutin organisé pour la première fois par une instance indépendante
#algeriavotes 

https://t.co/nbqPbVA4d1 https://t.co/IYvLeQRwvc",2019-12-11 17:30:45+00:00,APS_Algerie,6,0,,"['Présidentielle', 'scrutin', 'algeriavotes']",Neutral
292,Head of state Abdelkader bin Saleh signs the Finance Law for the year 2020  Finance _ Law _ 2020  ,"رئيس الدولة عبد القادر بن صالح يوقع على قانون المالية لسنة 2020 

#قانون_المالية_2020
https://t.co/qiDOa9yjVI https://t.co/neIKCXDlBr",2019-12-11 13:52:45+00:00,APS_Algerie,25,3,,['قانون_المالية_2020'],Neutral
293,The Head of State signs the 2020 Finance Law PLF2020   ,"Le chef de l'Etat signe la loi de Finances 2020  #PLF2020 

https://t.co/xLxwR0tvXV https://t.co/LQfBmtLg76",2019-12-11 13:51:25+00:00,APS_Algerie,9,0,,['PLF2020'],Neutral
294,"""Oran city tour,"" a bus serving local tourism in Oran Algeriavotes   ","""Oran city tour,"" un bus au service du #tourisme local à #Oran
#Algeriavotes

https://t.co/5hHTeFMg1r https://t.co/tJc6GcWb6V",2019-12-10 19:25:28+00:00,APS_Algerie,14,0,,"['tourisme', 'Oran', 'Algeriavotes']",Neutral
295,Mines: 28 technical offers selected for 13 mining sites in Tamanrasset Algeriavotes  ,"#Mines: 28 offres techniques retenues pour 13 sites d’exploitation à Tamanrasset
#Algeriavotes

https://t.co/eBOIk7AyNA",2019-12-10 19:21:39+00:00,APS_Algerie,7,1,,"['Mines', 'Algeriavotes']",Neutral
296,The Algerian and Mauritanian borders connected to the optical fiber network AlgeriaVotes   ,"Les #frontières #algériennes et #mauritaniennes raccordées au réseau de #fibre_optique
#AlgeriaVotes

https://t.co/yvbFkJyvAG https://t.co/FNtIiy70Pf",2019-12-10 18:21:59+00:00,APS_Algerie,11,1,,"['frontières', 'algériennes', 'mauritaniennes', 'fibre_optique', 'AlgeriaVotes']",Neutral
297,Presidential: more than 24 million voters called to the polls on Thursday Algeriavotes   ,"#Présidentielle: plus de 24 millions d'électeurs appelés aux urnes jeudi
#Algeriavotes

https://t.co/sumYH3x5qr https://t.co/hbG912fcOz",2019-12-10 18:17:27+00:00,APS_Algerie,10,3,,"['Présidentielle', 'Algeriavotes']",Neutral
298,Citizens registered in the electoral lists can vote by presenting an identity document only  Presidential _ 12 _ December  Algeria_elects   ,"إمكانية تصويت المواطنين المسجلين في القوائم الانتخابية بتقديم وثيقة إثبات الهوية فقط 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/5UxVvxBDAV https://t.co/E0fWYF2MU8",2019-12-10 12:30:41+00:00,APS_Algerie,83,15,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
299,"The head of the Independent National Authority for Elections, Mohamed Charfi, stated that the December 12 vote will allow Algeria to elect a president capable of uniting the ""forming forces of the movement"" around the project of building a ""new Algeria""... For more details, click on the link  ","صرح رئيس السلطة الوطنية المستقلة للانتخابات, محمد شرفي أن اقتراع ال12 ديسمبر سيسمح للجزائر بانتخاب رئيس قادر على توحيد ""القوى المشكلة للحراك"" حول مشروع بناء ""جزائر جديدة""...للمزيد من التفاصيل إضغط على الرابط  https://t.co/jKq8t0sGwh https://t.co/V5qy2cDe2Z",2019-12-10 12:12:59+00:00,APS_Algerie,15,2,,,Neutral
300,For more details click on the link:  ,Pour plus de détails cliquez sur le lien : https://t.co/jKq8t0sGwh https://t.co/4LCP7rKnkd,2019-12-10 12:06:39+00:00,APS_Algerie,9,2,,,Neutral
301,"For more details, click on this link:   Algeria_elects ","للمزيد من التفاصيل إضغط على هذا الرابط : https://t.co/jKq8t0sGwh

#الجزائر_تنتخب https://t.co/FX8ZWCkpOZ",2019-12-10 12:05:48+00:00,APS_Algerie,8,1,,['الجزائر_تنتخب'],Neutral
302,A special bulletin: weather with strong winds blowing in many states in the east of the country  ,نشرية خاصة: طقس هبوب رياح قوية على العديد من ولايات شرق الوطن https://t.co/2Zo4NYgBDz https://t.co/OFSgMXBY4N,2019-12-10 11:26:22+00:00,APS_Algerie,3,0,,,Neutral
303,BMS | Strong winds in several wilayas in the east of the country AlgeriaVotes  ,"#BMS | Des vents forts sur plusieurs wilayas de l'Est du pays
#AlgeriaVotes
https://t.co/u40G2ar7Dn https://t.co/gYWJS1a8r9",2019-12-10 10:30:34+00:00,APS_Algerie,2,0,,"['BMS', 'AlgeriaVotes']",Neutral
304,Car installation case: the sentence of 15 and 12 years in prison against both Ouyahia and Sellal ,قضية تركيب السيارات: الحكم ب 15 و 12 سنة حبسا نافذا في حق كل من أويحيى وسلال https://t.co/8nyECEUHVS,2019-12-10 09:45:16+00:00,APS_Algerie,14,2,,,Neutral
305,Car assembly case: Ouyahia and Sellal sentenced respectively to 15 and 12 years in prison AlgeriaVotes ,"Affaire de montage automobile : Ouyahia et Sellal condamnés respectivement à 15 et 12 ans de prison ferme
#AlgeriaVotes
https://t.co/UX8wTbvr5z",2019-12-10 09:38:31+00:00,APS_Algerie,12,4,,['AlgeriaVotes'],Negative
306,"Oum El Bouaghi : labeling of the traditional_cheese ""Bouhezza"" AlgeriaVotes  Algeria_selection   ","Oum El Bouaghi : labellisation du #fromage_traditionnel ""Bouhezza""
#AlgeriaVotes
 #الجزائر_تنتخب

https://t.co/qKv6tDLCxr https://t.co/UO5qqNTPna",2019-12-09 18:36:30+00:00,APS_Algerie,18,2,,"['fromage_traditionnel', 'AlgeriaVotes', 'الجزائر_تنتخب']",Neutral
307,The Ministry of Interior recalls the conditions for registration in the Hajj lottery for the seasons 2020 and 2021   ,"وزارة #الداخلية تذكر بشروط التسجيل في قرعة #الحج لموسمي 2020 و 2021

https://t.co/B0m5c8j0Hj https://t.co/7ByWB63tLZ",2019-12-09 18:11:53+00:00,APS_Algerie,11,1,,"['الداخلية', 'الحج']",Neutral
308,Hajj 2020 and 2021: the conditions for entering the draw AlgeriaVotes   _    ,"#Hadj 2020 et 2021: les conditions d'inscription au tirage au sort
#AlgeriaVotes
 #الجزائر_تنتخب

https://t.co/0wBn7lZQdW https://t.co/OHck4xUi5t",2019-12-09 18:08:58+00:00,APS_Algerie,10,1,,"['Hadj', 'AlgeriaVotes', 'الجزائر_تنتخب']",Neutral
309,BMS Stormy rains and hail falls on several eastern wilayas from Monday evening AlgeriaVotes   _    ,"#BMS
#Pluies orageuses et chutes de #grêle sur plusieurs wilayas de l'Est à partir de lundi soir 
#AlgeriaVotes
 #الجزائر_تنتخب

https://t.co/CiwkIav3QQ https://t.co/PKJOnakXNK",2019-12-09 16:57:38+00:00,APS_Algerie,4,0,,"['BMS', 'Pluies', 'grêle', 'AlgeriaVotes', 'الجزائر_تنتخب']",Neutral
310,"Ga d_Salah: Algeria will chart its course with ""constant"" steps AlgeriaVotes   _    ","#Gaïd_Salah: l'#Algérie tracera sa voie avec des pas ""constants""
#AlgeriaVotes
 #الجزائر_تنتخب

https://t.co/hOXF873Oy7 https://t.co/KMDmeBnRAU",2019-12-09 16:26:04+00:00,APS_Algerie,10,1,,"['Gaïd_Salah', 'Algérie', 'AlgeriaVotes', 'الجزائر_تنتخب']",Neutral
311,Air_Algeria: disturbances on Tuesday on flights to and from France AlgeriaVotes  _   ,"#Air_Algérie : perturbations mardi sur les #vols en provenance et à destination de la #France 
#AlgeriaVotes 
#الجزائر_تنتخب
https://t.co/WW19BoNm2N https://t.co/jPEUqlhb22",2019-12-09 16:23:47+00:00,APS_Algerie,4,0,,"['Air_Algérie', 'vols', 'France', 'AlgeriaVotes', 'الجزائر_تنتخب']",Neutral
312,"Mobilis obtains a provisional allocation agreement for a 2G, 3G and 4G license in Mali AlgeriaVotes ","#Mobilis obtient un accord d'attribution provisoire d'une licence 2G, 3G et 4G au Mali
#AlgeriaVotes
https://t.co/I1U8J8j7Re",2019-12-09 12:00:29+00:00,APS_Algerie,6,0,,"['Mobilis', 'AlgeriaVotes']",Neutral
313,Last day of campaign: candidates reiterate importance of going to votes   ,"Dernier jour de #campagne: les #candidats réitèrent l'importance d'aller aux #urnes

https://t.co/JOJUoWNc5e https://t.co/mmdbRrPzcJ",2019-12-08 19:15:39+00:00,APS_Algerie,4,0,,"['campagne', 'candidats', 'urnes']",Neutral
314,Departure of mobile office caravans to the landlocked and rural areas of Tamanrasset   ,"Départ des caravanes de #bureaux_itinérants vers les zones enclavées et rurales de #Tamanrasset

https://t.co/U3CXD0Cfpj https://t.co/g5Fz7Aez1o",2019-12-08 18:26:11+00:00,APS_Algerie,9,0,,"['bureaux_itinérants', 'Tamanrasset']",Neutral
315,Food_products: 6.3% decline in the import bill during the first 9 months of 2019 algeriavotes   _    ,"#Produits_alimentaires: recul de 6,3% de la facture des #importations durant les 9 premiers mois 2019
#algeriavotes
 #الجزائر_تنتخب

https://t.co/NnXKZZ6hd5 https://t.co/Y7ArfZoxXU",2019-12-08 18:22:45+00:00,APS_Algerie,9,0,,"['Produits_alimentaires', 'importations', 'algeriavotes', 'الجزائر_تنتخب']",Neutral
316,Follow in a moment an exclusive interview with the candidate Ali Benflis on:     The only one of the five candidates who responded favorably to the invitation of the Web tv service of the national news agency ,"Suivez dans un instant un entretient exclusif avec le candidat Ali Benflis sur : https://t.co/jKq8t0sGwh

🔴 Le seul des cinq candidats qui a répondu favorablement a l’invitation du service Web tv de l'agence nationale de presse https://t.co/w1NCy2iJWP",2019-12-08 15:40:05+00:00,APS_Algerie,3,2,,,Neutral
317,Ga d_Salah: The band and its relays have failed to hinder the approach of the brave men of our people and our army Algeriavotes   ,"#Gaïd_Salah: La #bande et ses relais ont échoué à entraver la démarche des hommes valeureux de notre #peuple et notre #armée
#Algeriavotes

https://t.co/03VPPdTpwI https://t.co/Md9tO2LKh3",2019-12-08 15:22:32+00:00,APS_Algerie,5,1,,"['Gaïd_Salah', 'bande', 'peuple', 'armée', 'Algeriavotes']",Negative
318,"December _ 12 _ Presidencies: Candidates conclude their campaigns at midnight from today, Sunday Algeria_elects  ","#رئاسيات_12_ديسمبر: المترشحون يختتمون حملاتهم الانتخابية منتصف الليل من اليوم الأحد
#الجزائر_تنتخب
https://t.co/rGYs9wxGmt https://t.co/3AAE3nwuaH",2019-12-08 15:19:56+00:00,APS_Algerie,4,0,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
319, Lieutenant General Qaid Saleh confirms the disappointment of the gang and its lackeys to obstruct the benevolent people and the army Algeria_elects  ,"#الفريق_قايد_صالح يؤكد خيبة مسعى العصابة وأذنابها لعرقلة الخيرين من الشعب والجيش 
#الجزائر_تنتخب
https://t.co/IfckOqf9EF https://t.co/LkAtvCnVcK",2019-12-08 15:06:46+00:00,APS_Algerie,62,11,,"['الفريق_قايد_صالح', 'الجزائر_تنتخب']",Negative
320,Reform of education and higher education ...find out what the five presidential candidates are proposing at:   Algeria_vote  _  ,"Réforme de l’éducation et l'enseignement supérieur ...découvrez ce que proposent les cinq candidats à la présidentielle sur : https://t.co/jKq8t0sGwh

#Algérie_vote
#الجزائر_تنتخب https://t.co/XbwmwVUsHC",2019-12-08 13:22:48+00:00,APS_Algerie,6,2,,"['Algérie_vote', 'الجزائر_تنتخب']",Neutral
321,Court of Sidi M'hamed: 20 years in prison required against Sellal and Ouyahia AlgeriaVotes  ,"Tribunal de Sidi M'hamed: 20 ans de prison requis contre Sellal et Ouyahia
#AlgeriaVotes
https://t.co/hKXk0flBqp https://t.co/NQiX6gcQQW",2019-12-08 12:33:53+00:00,APS_Algerie,3,0,,['AlgeriaVotes'],Negative
322,Court of Sidi M'hamed: Petition for 20 years imprisonment against Sellal and Ouyahia   ,"محكمة سيدي امحمد: إلتماس 20 سنة سجنا في حق سلال و أويحيى 

https://t.co/iI8V6o9Afp https://t.co/o6B4uimbfU",2019-12-08 12:24:49+00:00,APS_Algerie,20,0,,,Neutral
323,Special bulletin: Thunderstorms fall at times on Sunday and Monday in the east and west of the country  ,نشرية خاصة: تساقط أمطار رعدية في بعض الأحيان يومي الأحد و الاثنين بشرق و غرب الوطن https://t.co/A72FklMSZ4 https://t.co/EUTE1AV8x9,2019-12-08 12:06:20+00:00,APS_Algerie,6,0,,,Neutral
324,"Rain showers, sometimes stormy, Sunday and Monday, in the East and West of the country AlgeriaVotes   ","Des averses de pluie, parfois orageuses, dimanche et lundi, à l'Est et à l'Ouest du pays
#AlgeriaVotes

https://t.co/ykUSPUccdt https://t.co/Dv75BzmQya",2019-12-08 11:45:01+00:00,APS_Algerie,2,0,,['AlgeriaVotes'],Neutral
325,The vote abroad and the end of the electoral campaign dominate the columns of the national press AlgeriaVotes   ,"Le vote à l'étranger et la clôture de la campagne électorale dominent les colonnes de la presse nationale
#AlgeriaVotes

https://t.co/PiWGKjrbFU https://t.co/h7UhVAns8i",2019-12-08 11:27:24+00:00,APS_Algerie,7,0,,['AlgeriaVotes'],Neutral
326,The national press focuses on the end of the electoral campaign and the beginning of the diaspora vote  Presidential _ 12 _ December  Algeria_elects   ,"الصحافة الوطنية تركز على نهاية الحملة الانتخابية و بداية اقتراع الجالية المقيمة بالخارج 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/m7v3vTHwkS https://t.co/UsOQQmby8f",2019-12-08 10:52:40+00:00,APS_Algerie,2,0,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
327,"Beginning to conduct the hajj lottery for two consecutive seasons in one process, starting this year  ",الشروع في إجراء قرعة الحج لموسمين متتاليين في عملية واحدة ابتداء من هذه السنة https://t.co/KqyE2hXy3W https://t.co/ze5vGzA9At,2019-12-07 23:00:23+00:00,APS_Algerie,13,1,,,Neutral
328,My honor calls on the heads of voting offices and centers to deliver and safeguard the people's trust  Presidential _ 12 _ December  Algeria_elects   ,"شرفي يدعو رؤساء مكاتب ومراكز التصويت إلى إيصال أمانة الشعب وصونها 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/mbeTO6EeSc https://t.co/eAv7HPign4",2019-12-07 21:00:02+00:00,APS_Algerie,24,0,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Positive
329,National Cancer Registry: Women are more likely to get the disease than men  ,السجل الوطني للسرطان: النساء أكثر إصابة بالمرض من الرجال https://t.co/wCbC4ysbDA https://t.co/Wa5QFUlixk,2019-12-07 20:00:14+00:00,APS_Algerie,1,0,,,Negative
330,The candidates reiterate their call for the consolidation of the internal front to preserve Algeria  _  Algeriavotes   ,"Les #candidats réitèrent leur appel à la consolidation du #front_interne pour préserver l' #Algérie
#الجزائر_تنتخب
#Algeriavotes

https://t.co/q3CBgO2Qg7 https://t.co/fMroVu2GpX",2019-12-07 19:16:49+00:00,APS_Algerie,8,0,,"['candidats', 'front_interne', 'Algérie', 'الجزائر_تنتخب', 'Algeriavotes']",Neutral
331,The CEO of Sonelgaz confirms Algeria's will to rejoin the Desertec Industrial Initiative for Desert Energy  ,الرئيس المدير العام لسونلغاز يؤكد إرادة الجزائر في الانضمام مجددا لمبادرة ديزرتاك الصناعية لطاقة الصحراء https://t.co/wRq3SISCjT https://t.co/WWZ9xEAZgO,2019-12-07 19:00:13+00:00,APS_Algerie,9,1,,,Neutral
332,Martial_arts/ Muay_Thai - One Championship: the Algerian Mahmoudi dominates the legend Lerdsila in points AlgeriaVotes   ,"#Arts_martiaux/ #Muay_Thaï - One Championship: l'Algérien #Mahmoudi domine la légende #Lerdsila aux points
#AlgeriaVotes

https://t.co/asNGtcLMUh https://t.co/neoCbr4h0n",2019-12-07 18:29:26+00:00,APS_Algerie,13,0,,"['Arts_martiaux', 'Muay_Thaï', 'Mahmoudi', 'Lerdsila', 'AlgeriaVotes']",Neutral
333,Candidates continue to promote their programs and the solutions they entail to overcome the crisis  Presidential _ 12 _ December  Algeria_elects   ,"المترشحون يواصلون الترويج لبرامجهم و ما تنطوي عليه من حلول لتجاوز الأزمة 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/Syhbm0k2xE https://t.co/zjhlwXaWqA",2019-12-07 18:09:54+00:00,APS_Algerie,8,1,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
334,Renewable energies: willingness to reintegrate the DII_Desert_Energie initiative  _  AlgeriaVotes   ,"#Energies renouvelables: volonté d’intégrer de nouveau l’initiative #DII_Desert_Energie
#الجزائر_تنتخب
#AlgeriaVotes

https://t.co/AawWscsIt2 https://t.co/T58bzEfCZ0",2019-12-07 17:37:37+00:00,APS_Algerie,6,1,,"['Energies', 'DII_Desert_Energie', 'الجزائر_تنتخب', 'AlgeriaVotes']",Neutral
335,The start of the Algerian community abroad to vote  Presidential _ 12 _ December  Algeria_elects   ,"شروع الجالية الجزائرية بالخارج في التصويت 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/PXQ0ht5lSr https://t.co/vnCqGxLZZ7",2019-12-07 16:15:17+00:00,APS_Algerie,32,5,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
336,They are 914.308 voters registered at diplomatic and consular centers abroad to be completed as of today  _  AlgeriaVotes  ,"Ils sont 914.308 #électeurs inscrits au niveau des centres diplomatiques et consulaires à l'étranger à accomplir à partir d'aujourd'hui
#الجزائر_تنتخب
#AlgeriaVotes
https://t.co/AMWLKvbW79 https://t.co/IGvRhynrDb",2019-12-07 15:29:37+00:00,APS_Algerie,36,2,,"['électeurs', 'الجزائر_تنتخب', 'AlgeriaVotes']",Neutral
337,Presidential: candidates review the political_reforms proposed in their electoral programs  _  Algeriavotes ,"#Présidentielle: les candidats passent en revue les #réformes_politiques proposées dans leurs programmes #électoraux
#الجزائر_تنتخب
#Algeriavotes
https://t.co/SiOnmsAMGW",2019-12-07 13:55:21+00:00,APS_Algerie,2,1,,"['Présidentielle', 'réformes_politiques', 'électoraux', 'الجزائر_تنتخب', 'Algeriavotes']",Neutral
338,Presidential of December 12: Need to adopt urgent reforms to remedy the country's economic situation   ,"#Présidentielle du #12_décembre: Nécessaire adoption de réformes urgentes pour remédier à la situation #économique du pays 

https://t.co/SkmqUisYEc https://t.co/DHygMnY5Wz",2019-12-07 13:06:24+00:00,APS_Algerie,9,1,,"['Présidentielle', '12_décembre', 'économique']",Neutral
339,Three Algerian films awarded at the Al Quds festival AlgeriaVotes  ,"Trois films algériens primés au festival d'Al Qods
#AlgeriaVotes
https://t.co/mR92JyfvGU https://t.co/u1M3cFU2g0",2019-12-06 19:15:06+00:00,APS_Algerie,7,1,,['AlgeriaVotes'],Neutral
340,"OPEC + meeting: reduce oil production by 500,000 barrels/day AlgeriaVotes   ","Réunion #Opep +: réduire la production du pétrole à hauteur de 500.000 barils/jour
#AlgeriaVotes

https://t.co/ddxtdUDFQf https://t.co/jnra3okkNg",2019-12-06 18:56:42+00:00,APS_Algerie,9,0,,"['Opep', 'AlgeriaVotes']",Neutral
341,"The marches condemning the attempts of foreign intervention across the country are ""conclusive proof"" of the awareness of the Algerian _ people Algeria_elects   ","المسيرات المنددة بمحاولات التدخل الأجنبي عبر الوطن ""برهان قاطع"" عن وعي #الشعب_الجزائري
#الجزائر_تنتخب
  ” https://t.co/BqIxUal6yh https://t.co/Ni5xPuxyrE",2019-12-06 18:53:18+00:00,APS_Algerie,14,1,,"['الشعب_الجزائري', 'الجزائر_تنتخب']",Neutral
342,"Rabhi: The Assia Djebar Award for Novel is suitable for ""the takeoff of the Algerian novel towards the world""  ","رابحي: جائزة آسيا جبار للرواية مناسبة ل ""الإقلاع بالرواية الجزائرية نحو العالمية"" https://t.co/nrZS29huTf https://t.co/oJ658T8e0e",2019-12-05 23:40:01+00:00,APS_Algerie,12,2,,,Neutral
343,Prix_Assia_Djebar 2019: the names of the winners revealed   ,"#Prix_Assia_Djebar 2019: les noms des lauréats dévoilés

https://t.co/VTgbUfCdq7 https://t.co/22VitxEeOb",2019-12-05 22:00:24+00:00,APS_Algerie,4,0,,['Prix_Assia_Djebar'],Neutral
344,JM Oran-2021: more than 800 million USD spent to transform Oran into a real sports center AlgeriaVotes   ,"JM Oran-2021: plus de 800 millions USD dépensés pour transformer Oran en un véritable pôle sportif
#AlgeriaVotes

https://t.co/FG58wEUS2c https://t.co/UwJ3D3J6cT",2019-12-05 21:00:50+00:00,APS_Algerie,10,1,,['AlgeriaVotes'],Neutral
345,Algeria takes over the rotating presidency of OPEC for 2020 AlgeriaVotes  ,"L' #Algerie prend la présidence tournante de l' #OPEP pour 2020
#AlgeriaVotes
https://t.co/f25fqgUQ4V https://t.co/vibKqZo31M",2019-12-05 20:00:08+00:00,APS_Algerie,7,0,,"['Algerie', 'OPEP', 'AlgeriaVotes']",Neutral
346,Electoral_Campaign: commitments to continue the fight against corruption and bureaucracy AlgeriaVotes   ,"#Campagne_electorale : des engagements pour poursuivre la lutte contre la corruption et la bureaucratie
#AlgeriaVotes

https://t.co/wK1TqeZMqR https://t.co/K3iARMv9ea",2019-12-05 19:00:02+00:00,APS_Algerie,7,0,,"['Campagne_electorale', 'AlgeriaVotes']",Neutral
347,Bernawi: More than 800 million dollars were spent to turn Oran into a real sports hub   ,"برناوي: إنفاق أكثر من 800 مليون دولار لتحويل #وهران الى قطب رياضي حقيقي 

https://t.co/QiEVHBQ4bQ https://t.co/e7XqV8jUGF",2019-12-05 18:47:37+00:00,APS_Algerie,15,1,,['وهران'],Neutral
348,"The candidates are striving to highlight the feasibility of their programs on the ground, on the 19th day of the electoral campaign  Presidential _ 12 _ December  Algeria_elects   ","المترشحون يجتهدون في إبراز جدوى برامجهم على أرض الواقع، في اليوم الـ19 من الحملة الانتخابية 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/dS3y14MQhq https://t.co/JOH6PV7nCf",2019-12-05 18:42:49+00:00,APS_Algerie,3,0,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Positive
349,"Algeria Government meeting: Approval of executive decrees, simple consensual offers and deals in several sectors Algeria_elects  ","#الجزائر
اجتماع الحكومة: المصادقة على مراسيم تنفيذية وعروض وصفقات بالتراضي البسيط تخص عدة قطاعات
#الجزائر_تنتخب
https://t.co/me5MNpzMhU https://t.co/Xym70lfQsU",2019-12-05 10:26:00+00:00,APS_Algerie,10,0,,"['الجزائر', 'الجزائر_تنتخب']",Neutral
350,"Association of Scholars, Imams and Preachers of the Coast: A guide to teaching religious education will have an important role in combating extremism  ",رابطة علماء وأئمة ودعاة الساحل: دليل تدريس التربية الدينية سيكون له دور هام في مكافحة التطرف https://t.co/xc0t30T22q https://t.co/2PXpjJCE9C,2019-12-04 23:57:01+00:00,APS_Algerie,13,0,,,Neutral
351,Combating climate change: Algeria renews its commitment on many occasions  ,مكافحة تغير المناخ: #الجزائر تجدد إلتزامها في العديد من المناسبات https://t.co/5E37mZWoHC https://t.co/8g01OAzmYH,2019-12-04 22:57:02+00:00,APS_Algerie,7,0,,['الجزائر'],Neutral
352,Mr. Bensalah receives the Governor of the Bank of Algeria   ,"السيد بن صالح يستقبل محافظ بنك الجزائر 

https://t.co/SD7MAbgjv5 https://t.co/L5ELRfDXy6",2019-12-04 21:57:01+00:00,APS_Algerie,20,1,,,Neutral
353,18th day of campaign: candidates pledge to continue the fight against corruption AlgeriaVotes  ,"18ème jour de #campagne: les candidats s'engagent à poursuivre la lutte contre la #corruption
#AlgeriaVotes
https://t.co/oNugP2OX1r https://t.co/YHFtcbyCCs",2019-12-04 21:00:07+00:00,APS_Algerie,6,0,,"['campagne', 'corruption', 'AlgeriaVotes']",Neutral
354,December 12 presidential elections: fighting corruption is a theme that returns strongly in the speeches of the candidates  Presidential _ 12 _ December  Algeria_elects   ,"رئاسيات 12 ديسمبر: محاربة الفساد محور يعود بقوة في خطابات المترشحين 

#رئاسيات_12_ديسمبر 

#الجزائر_تنتخب

https://t.co/EHzKgNgRiG https://t.co/HyO3Gms06x",2019-12-04 20:58:01+00:00,APS_Algerie,12,2,,"['رئاسيات_12_ديسمبر', 'الجزائر_تنتخب']",Neutral
355,LOPIS: the religious teaching guide will have an essential role in the fight against extremism AlgeriaVotes  ,"#LOPIS : le guide d’enseignement religieux aura un rôle essentiel dans la lutte contre l’extrémisme
#AlgeriaVotes
https://t.co/yXslWHeN9f https://t.co/SV8OS2RIQW",2019-12-04 20:00:28+00:00,APS_Algerie,5,0,,"['LOPIS', 'AlgeriaVotes']",Neutral
356,OPEC meetings: oil market issues and challenges explained by an expert   ,"Réunions de l' #Opep: les enjeux et les défis du marché pétrolier expliqués par un expert

https://t.co/w2KIGCIvkS https://t.co/8g7stJ9CLE",2019-12-04 19:03:37+00:00,APS_Algerie,2,0,,['Opep'],Neutral
