,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
746,"Baccalaureate _ 2022 | Belabed: The credibility of the certificate is ""guaranteed and preserved""     ","#بكالوريا_2022 | #بلعابد : مصداقية الشهادة ""مضمونة و محفوظة""

🔗https://t.co/YDqllew7Rr https://t.co/J1BDXy3BIJ",2022-06-12 13:40:00+00:00,APS_Algerie,9,1,,"['بكالوريا_2022', 'بلعابد']",Neutral
747,Chad   wants to benefit from the Algerian experience   in the security field    ,"Le #Tchad 🇹🇩 veut bénéficier de l'expérience algérienne 🇩🇿 dans le domaine sécuritaire

🔗https://t.co/0dPjVtTnML https://t.co/CLTKSyCedX",2022-06-12 13:16:29+00:00,APS_Algerie,55,7,,['Tchad'],Neutral
748,Belabed: Maintaining the evaluation examination mechanism instead of the examination for the transition from the primary to the intermediate stage     ,"#بلعابد : الإبقاء على آلية الفحص التقييمي بدل الامتحان للانتقال من الطور الابتدائي إلى المتوسط

🔗https://t.co/RlDupCTK83 https://t.co/KARzrshTqo",2022-06-12 13:00:00+00:00,APS_Algerie,12,1,,['بلعابد'],Neutral
749,"Head of the Spanish Popular Party: Changing Spain's position on the SADR  , the only result is a crisis with a strategic country     ","رئيس الحزب الشعبي الاسباني : تغيير موقف #اسبانيا حول #الجمهورية_الصحراوية 🇪🇭 ، النتيجة الوحيدة هي أزمة مع بلد استراتيجي 

🔗https://t.co/zIiVqYwgSS https://t.co/66hcoLY6Em",2022-06-12 12:40:00+00:00,APS_Algerie,123,15,,"['اسبانيا', 'الجمهورية_الصحراوية']",Negative
750,Belgoud   talks with the Minister of Public Security and Immigration of the Republic of Chad       ,"#بلجود 🇩🇿 يتحادث مع وزير الأمن العام والهجرة لجمهورية #التشاد 🇹🇩

🔗https://t.co/BVMyEBPEEJ https://t.co/9XEhNWWQfO",2022-06-12 12:20:00+00:00,APS_Algerie,57,6,,"['بلجود', 'التشاد']",Neutral
751,Beljoud   speaks with the Chadian Minister   of Public Security and Immigration    ,"#Beldjoud 🇩🇿 s'entretient avec le ministre tchadien 🇹🇩 de la Sécurité publique et de l'Immigration

🔗https://t.co/6cUqh7VXbq https://t.co/PIjXXwYMbs",2022-06-12 12:10:00+00:00,APS_Algerie,81,10,,['Beldjoud'],Neutral
752,  Baccalaureate_2022: Examinations start in tight regulatory conditions in Algiers ,▶️ #بكالوريا_2022 : انطلاق الامتحانات في ظروف تنظيمية محكمة بـ #الجزائر_العاصمة https://t.co/RbIOdCCHkl,2022-06-12 11:47:10+00:00,APS_Algerie,15,2,,"['بكالوريا_2022', 'الجزائر_العاصمة']",Neutral
753,Bac2022 / Detainees: start of the tests from ElMenia     ,"#Bac2022 / Détenus : coup d’envoi des épreuves depuis #ElMeniaâ

🔗https://t.co/UO8OCRGbiA https://t.co/E2tcYifPjf",2022-06-12 10:30:00+00:00,APS_Algerie,13,2,,"['Bac2022', 'ElMeniaâ']",Neutral
754,53rd edition of the FIA: more than 30 miro_companies at the rendezvous    ,"53e édition de la #FIA : plus de 30 #miro_entreprises au rendez-vous

🔗https://t.co/kBJuqUokVi https://t.co/GjeNFs1Lgh",2022-06-12 10:10:00+00:00,APS_Algerie,18,3,,"['FIA', 'miro_entreprises']",Neutral
755,Giving the signal to launch the baccalaureate exams for the imprisoned category     ,"إعطاء إشارة انطلاق امتحانات #البكالوريا لفئة المحبوسين

🔗https://t.co/4IUwUcjpyW https://t.co/ou9ruJI4m5",2022-06-12 09:40:00+00:00,APS_Algerie,9,3,,['البكالوريا'],Neutral
756,Belabed kicks off baccalaureate exams from Adrar    ,"#Belabed donne le coup d'envoi des épreuves du #baccalauréat depuis #Adrar

🔗https://t.co/spwUvj8IcY https://t.co/AaxJxj5KQd",2022-06-12 09:34:47+00:00,APS_Algerie,13,3,,"['Belabed', 'baccalauréat', 'Adrar']",Neutral
757,"JMOran2022: from Alexandria-1951 to Oran2022, the Mediterranean crossing continues  JMOran2022  _ _  oran_au_coeur oran_in_the_heart oran2022   ","#JMOran2022 : d' #Alexandrie-1951 à #Oran2022 , la traversée méditerranéenne continue

#JMOran2022 #وهران_في_القلب #oran_au_coeur #oran_in_the_heart #oran2022
🔗https://t.co/ymrBu8VgNI https://t.co/0fmEjMBrdB",2022-06-12 09:30:00+00:00,APS_Algerie,12,6,,"['JMOran2022', 'Alexandrie', 'Oran2022', 'JMOran2022', 'وهران_في_القلب', 'oran_au_coeur', 'oran_in_the_heart', 'oran2022']",Neutral
758,"Education: More than 700,000 candidates pass the baccalaureate exams     ","#تربية : أزيد من 700 ألف مترشح يجتازون امتحانات شهادة #البكالوريا

🔗https://t.co/wM8RQGaAtZ https://t.co/WeGgn9fI9k",2022-06-12 09:15:00+00:00,APS_Algerie,13,2,,"['تربية', 'البكالوريا']",Positive
759,"More than 700,000 candidates pass the baccalaureate    ","Plus de 700.000 candidats passent le #baccalauréat

🔗https://t.co/Jz1DBoBJED https://t.co/V19urHhY8w",2022-06-12 08:56:38+00:00,APS_Algerie,7,4,,['baccalauréat'],Positive
760,Belabed gives the signal to launch the baccalaureate from the state of Adrar     ,"#بلعابد يعطي إشارة انطلاق #البكالوريا من ولاية #أدرار

🔗https://t.co/N8qRjFW9C1 https://t.co/A8wPNr05W9",2022-06-12 08:53:43+00:00,APS_Algerie,6,4,,"['بلعابد', 'البكالوريا', 'أدرار']",Neutral
761,Spanish turnaround on Western Sahara  : the only result is the crisis with a strategic country   ,"Revirement espagnol sur le Sahara occidental 🇪🇭: le seul résultat est la crise avec un pays stratégique 
🔗https://t.co/5qCnrLt8Y7 https://t.co/pFN7ce2oMA",2022-06-11 21:00:00+00:00,APS_Algerie,51,4,,,Neutral
762,Algeria   is following developments in Libya with great concern     ,"L'#Algérie 🇩🇿suit avec une grande préoccupation les développements de la situation en #Libye 🇱🇾 
🔗https://t.co/xVr1lUPwCa https://t.co/Q6svh4eeXN",2022-06-11 20:33:35+00:00,APS_Algerie,52,3,,"['Algérie', 'Libye']",Neutral
763,"Charged by the President_Tebboune, Mr. Allahoum honors 6 clubs for their accession to Ligue_2 football     ","Chargé par le #Président_Tebboune, M. #Allahoum honore 6⃣clubs pour leur accession en #Ligue_2 de football ⚽️
🔗https://t.co/ymyoxJuNCn https://t.co/FfTpxeLEqe",2022-06-11 19:40:00+00:00,APS_Algerie,16,1,,"['Président_Tebboune', 'Allahoum', 'Ligue_2']",Neutral
764,Suspension of the Treaty of Friendship with Spain  : Algeria   deplores the unfounded statements of the EU   ,"Suspension du Traité d'amitié avec l'#Espagne 🇪🇸 : l'#Algérie 🇩🇿 déplore les déclarations infondées de l'#UE 
🔗https://t.co/6OxLSLHd9a https://t.co/NExypE0Oa0",2022-06-11 19:30:00+00:00,APS_Algerie,75,14,,"['Espagne', 'Algérie', 'UE']",Neutral
765,JM2022: signature of agreements between the COJM and Communication establishments  JMOran2022  _ _  oran_au_coeur oran_in_the_heart oran2022   ,"#JM2022 : signature de conventions entre le #COJM et des établissements de #la_Communication 

#JMOran2022 #وهران_في_القلب #oran_au_coeur #oran_in_the_heart #oran2022
🔗https://t.co/Fqu5aTNpCO https://t.co/zU38tKxNrw",2022-06-11 19:26:36+00:00,APS_Algerie,16,2,,"['JM2022', 'COJM', 'la_Communication', 'JMOran2022', 'وهران_في_القلب', 'oran_au_coeur', 'oran_in_the_heart', 'oran2022']",Neutral
766,UNICEF salutes the achievements of Algeria   in the promotion and protection of the child   ,"L'#UNICEF salue les réalisations de l'#Algérie 🇩🇿 en matière de promotion et de protection de l'#enfant 
🔗https://t.co/mTAoUAUpUB https://t.co/0jIFGxCf6B",2022-06-11 19:20:00+00:00,APS_Algerie,32,3,,"['UNICEF', 'Algérie', 'enfant']",Positive
767,Algeria   is following with great concern the developments of the situation in Libya      ,"#الجزائر 🇩🇿 تتابع بقلق كبير تطورات الأوضاع في #ليبيا 🇱🇾 
🔗https://t.co/94E2bwkTf9 https://t.co/ejS5bsZtO5",2022-06-11 19:14:20+00:00,APS_Algerie,53,3,,"['الجزائر', 'ليبيا']",Neutral
768,Four complaints filed against Morocco before the UN Committee   anti-torture   ,"Quatre plaintes déposées contre le #Maroc devant le Comité onusien 🇺🇳 anti-torture 
🔗https://t.co/Yd8NLxfAiL https://t.co/QJ4v3uY25V",2022-06-11 19:10:00+00:00,APS_Algerie,30,6,,['Maroc'],Neutral
769,Emerging Institutions: Launching an Innovation Loan  Soon     ,"#مؤسسات_ناشئة : إطلاق #قرض_للابتكار""قريبا"" 
🔗https://t.co/AwPCBygPcw https://t.co/GF0Dr2CkWN",2022-06-11 19:00:00+00:00,APS_Algerie,15,3,,"['مؤسسات_ناشئة', 'قرض_للابتكار']",Neutral
770,BAC2022: Belabed recalls the instructions and guidelines to be observed   ,"#BAC2022 : #Belabed rappelle les instructions et orientations à observer 
🔗https://t.co/NHsj8WnF3m https://t.co/Q4IW5SNhHM",2022-06-11 18:50:00+00:00,APS_Algerie,17,1,,"['BAC2022', 'Belabed']",Neutral
771,The Sahrawi _ people   will continue their struggle to exercise their right to self-determination and independence    ,"#الشعب_الصحراوي 🇪🇭سيواصل كفاحه من أجل ممارسة حقه في #تقرير_المصير و #الاستقلال 
🔗https://t.co/NQ7jV06Cjf https://t.co/qC9lAmU9pp",2022-06-11 18:40:00+00:00,APS_Algerie,141,18,,"['الشعب_الصحراوي', 'تقرير_المصير', 'الاستقلال']",Neutral
772,MediterraneanGames (Oran_2022): conclusion of agreements between the Organizing Committee and institutions from the communication sector JMOran2022 oran_in_the_heart oran_au_coeur oran_in_the_heart    ,"#ألعاب_متوسطية (#وهران_2022): إبرام اتفاقيات بين لجنة التنظيم ومؤسسات من قطاع #الاتصال 
#JMOran2022 #وهران_في_القلب #oran_au_coeur #oran_in_the_heart #oran2022 
🔗https://t.co/G1NgKVYRDL https://t.co/3lx7AeixiG",2022-06-11 18:36:08+00:00,APS_Algerie,19,1,,"['ألعاب_متوسطية', 'وهران_2022', 'الاتصال', 'JMOran2022', 'وهران_في_القلب', 'oran_au_coeur', 'oran_in_the_heart', 'oran2022']",Neutral
773,  MediterraneanGames: The organizing cities of the previous Mediterranean Games since the first edition in 1951 ,▶️ #ألعاب_متوسطية : المدن المنظمة للألعاب المتوسطية السابقة منذ النسخة الأولى عام 1951 https://t.co/S6rtrTkjUj,2022-06-11 18:22:19+00:00,APS_Algerie,27,4,,['ألعاب_متوسطية'],Neutral
774,"Commissioned by President _ Tebboune, Mr. Alham oversees the honoring of 6 clubs that have risen to the Second_Football Division      ","بتكليف من #الرئيس_تبون, السيد #علاهم يشرف على تكريم 6 نواد صعدت إلى #القسم_الثاني لكرة القدم ⚽️ 
🔗https://t.co/3a0WjGjTq7 https://t.co/DeCzaWx7CF",2022-06-11 18:12:07+00:00,APS_Algerie,19,2,,"['الرئيس_تبون', 'علاهم', 'القسم_الثاني']",Neutral
775,  Algeria  is among the countries with the lowest rates of childlabor in the world ,"▶️ #الجزائر🇩🇿 من بين الدول التي تسجل أقل نسب #عمالة_الأطفال في العالم
https://t.co/FaRHrP1FwF",2022-06-11 18:00:02+00:00,APS_Algerie,21,2,,"['الجزائر', 'عمالة_الأطفال']",Neutral
776,The Moroccan Front Against Normalization calls on the people to escalate the struggle to overthrow normalization   ,"الجبهة المغربية ضد التطبيع تدعو الشعب إلى تصعيد النضال من أجل إسقاط التطبيع
🔗https://t.co/pOfp2gt4lZ",2022-06-11 17:58:56+00:00,APS_Algerie,40,3,,,Negative
777,JM_Oran 2022: 15th Algerian participation   in a row in the Mediterranean games  JMOran2022  _ _  oran_au_coeur oran_in_the_heart oran2022  ,"#JM_Oran 2022 : 15è participation algérienne 🇩🇿 d'affilée aux joutes méditerranéennes 

#JMOran2022 #وهران_في_القلب #oran_au_coeur #oran_in_the_heart #oran2022 
https://t.co/KxoZ2ukgVe https://t.co/mYVYnDp4km",2022-06-11 17:54:59+00:00,APS_Algerie,44,5,,"['JM_Oran', 'JMOran2022', 'وهران_في_القلب', 'oran_au_coeur', 'oran_in_the_heart', 'oran2022']",Neutral
778,"  The outcome of the spread of Corona in Algeria June 11, 2022 ",▶️  حصيلة انتشار #كورونا في #الجزائر  11 يونيو 2022 https://t.co/R5hzYjxuJa,2022-06-11 17:45:21+00:00,APS_Algerie,18,2,,"['كورونا', 'الجزائر']",Neutral
779,Belabed reminds of the instructions and directives that must be adhered to on the eve of the start of the baccalaureate _ certificate exam    ,"#بلعابد يذكر بالتعليمات والتوجيهات الواجب التقيد بها عشية انطلاق امتحان #شهادة_البكالوريا 
🔗https://t.co/ek72kFAqTv https://t.co/xPeKU1stTt",2022-06-11 17:40:00+00:00,APS_Algerie,26,4,,"['بلعابد', 'شهادة_البكالوريا']",Neutral
780,"Startup: ""imminent"" launch of an innovation loan   ","#Startup : lancement ""imminent"" d’un crédit à l’innovation
🔗https://t.co/MDhZQ1nv0i https://t.co/BFIkxoIB7K",2022-06-11 17:32:51+00:00,APS_Algerie,17,3,,['Startup'],Neutral
781,"  More than 700 thousand candidates pass the exams for the baccalaureate _ degree, June 2022 session  . ",▶️ أزيد من 700 ألف مترشح يجتازون إمتحانات #شهادة_البكالوريا دورة يونيو 2022 🇩🇿. https://t.co/JFhtJlH3P8,2022-06-11 16:59:05+00:00,APS_Algerie,23,3,,['شهادة_البكالوريا'],Neutral
782,"SADR  : Changing Sanchez's position is a ""grave diplomatic mistake""    ","#الجمهورية_الصحراوية 🇪🇭 : تغيير موقف سانشيز يعتبر ""خطأ دبلوماسيا فادحا"" 
🔗https://t.co/X7IhrEjeh5 https://t.co/MYUiu48F3m",2022-06-11 16:40:00+00:00,APS_Algerie,32,4,,['الجمهورية_الصحراوية'],Negative
783,"The Sahrawi_Republic  : Sanchez's turnaround, a ""diplomatic blunder""   ","La #République_sahraouie 🇪🇭 : le revirement de Sanchez, une ""bévue diplomatique""
🔗https://t.co/3xcm5TEwAU https://t.co/ohwXjgCSdt",2022-06-11 16:40:00+00:00,APS_Algerie,14,3,,['République_sahraouie'],Negative
784,Baccalaureate: national_security mobilizes its operational services to secure the tests   ,"#Baccalauréat : la #sûreté_nationale mobilise ses services opérationnels pour sécuriser les épreuves 
🔗https://t.co/SxUkVqBQ0m https://t.co/81F8moC0qw",2022-06-11 16:30:00+00:00,APS_Algerie,10,2,,"['Baccalauréat', 'sûreté_nationale']",Neutral
785,UNICEF praises the achievements of Algeria   in the field of protection and promotion of childhood    ,"منظمة #يونيسيف تشيد بإنجازات #الجزائر 🇩🇿 في مجال #حماية_وترقية_الطفولة 
🔗https://t.co/R2AyVZ3cwW https://t.co/WD8xoiAr73",2022-06-11 16:22:18+00:00,APS_Algerie,35,3,,"['يونيسيف', 'الجزائر', 'حماية_وترقية_الطفولة']",Positive
786,President_Tebboune reaffirms the attachment to the attention to be given to the mudjahidine   ,"Le #Président_Tebboune réaffirme l’attachement à l’attention à accorder aux #moudjahidine
🔗https://t.co/84KonxaVNp https://t.co/CXxB43ZT5w",2022-06-11 16:16:53+00:00,APS_Algerie,33,5,,"['Président_Tebboune', 'moudjahidine']",Neutral
787,  Mediterranean Games (Oran 2022): Facilities and facilities are ready to receive athletes  JMOran2022 oran_in_the_heart oran_au_coeur oran_in_the_heart  ,"▶️ #ألعاب_متوسطية (#وهران 2022): مرافق ومنشآت جاهزة لاستقبال الرياضيين

#JMOran2022 #وهران_في_القلب #oran_au_coeur #oran_in_the_heart #oran2022 

https://t.co/9kPJ2Gh0kL",2022-06-11 16:13:39+00:00,APS_Algerie,13,1,,"['ألعاب_متوسطية', 'وهران', 'JMOran2022', 'وهران_في_القلب', 'oran_au_coeur', 'oran_in_the_heart', 'oran2022']",Neutral
788,Baccalaureate: National_Security enlists its operational interests to secure exams   ,"#بكالوريا : #الأمن_الوطني يجند مصالحه العملياتية لتأمين الامتحانات
🔗https://t.co/x4Q2U15C4n https://t.co/EjpCrCRCMl",2022-06-11 15:31:13+00:00,APS_Algerie,16,2,,"['بكالوريا', 'الأمن_الوطني']",Neutral
789,"Education: more than 700,000 candidates take the baccalaureate from Sunday   ","#Education : plus de 700.000 candidats passent le #baccalauréat à partir de dimanche
🔗https://t.co/fGU70W20DW https://t.co/9wt4ggzAfy",2022-06-11 15:25:59+00:00,APS_Algerie,13,1,,"['Education', 'baccalauréat']",Neutral
790,"President _ Tebboune stresses the need to take care of the Mujahideen and considers their organization one of the ""zealous fortresses of national_unity  ""    ","#الرئيس_تبون يؤكد على ضرورة العناية بــ #المجاهدين ويعتبر منظمتهم من ""الحصون الغيورة على #الوحدة_الوطنية 🇩🇿"" 
🔗https://t.co/EXqmZs3Cmf https://t.co/NSlWvN2tZA",2022-06-11 13:57:08+00:00,APS_Algerie,28,4,,"['الرئيس_تبون', 'المجاهدين', 'الوحدة_الوطنية']",Neutral
791,Breeding: 6100 prisoners participate in the baccalaureate _ certificate exams across the national territory      ,"#تربية : 6100 محبوس يشاركون في امتحانات #شهادة_البكالوريا عبر التراب الوطني 🇩🇿 
🔗https://t.co/FJ4Vh72tE5 https://t.co/btUrPW53t9",2022-06-11 13:28:08+00:00,APS_Algerie,26,3,,"['تربية', 'شهادة_البكالوريا']",Neutral
792,"Algeria  , Tunisia   and Libya   insist on the importance of completing the political process through a Libo-Libyan dialogue    ","L' #Algérie 🇩🇿, la #Tunisie 🇹🇳 et la #Libye 🇱🇾 insistent sur l'importance de parachever le processus politique à travers un dialogue libo-libyen

🔗https://t.co/CFIiXvW8pt https://t.co/LSCJuGSTUw",2022-06-11 12:34:27+00:00,APS_Algerie,60,5,,"['Algérie', 'Tunisie', 'Libye']",Neutral
793,"Education: More than 700,000 candidates pass the baccalaureate exams, starting tomorrow, Sunday.    ","#تربية: أزيد من 700 ألف مترشح يجتازون امتحانات #شهادة_البكالوريا إبتداء من يوم غدا الأحد
🔗https://t.co/09kZJtJ9E7 https://t.co/Cm46v1Pakc",2022-06-11 12:03:08+00:00,APS_Algerie,21,1,,"['تربية', 'شهادة_البكالوريا']",Positive
794,Algeria   Tunisia   and Libya   stress the importance of completing the political track through a Libyan-Libyan dialogue    ,"#الجزائر 🇩🇿 #تونس 🇹🇳 و #ليبيا 🇱🇾 تشدد على اهمية استكمال المسار السياسي من خلال حوار ليبي- ليبي
🔗https://t.co/rbAgli6uBI https://t.co/zeN1SLTDMd",2022-06-11 11:48:50+00:00,APS_Algerie,110,9,,"['الجزائر', 'تونس', 'ليبيا']",Neutral
795,Benbouzid   received in Niamey by the Nigerian President   Mohamed Bazoum   ,"#Benbouzid 🇩🇿 reçu à #Niamey par le président nigérien 🇳🇪 Mohamed Bazoum 
🔗https://t.co/MPBWGHzImB https://t.co/rCM2tY4Px8",2022-06-11 11:41:06+00:00,APS_Algerie,44,6,,"['Benbouzid', 'Niamey']",Neutral
796,  Lamamara   received in the Tunisian capital   by President Qais_Said  ,"▶️ #لعمامرة 🇩🇿 يستقبل في العاصمة التونسية 🇹🇳 من طرف الرئيس #قيس_سعيد

https://t.co/hVexu6bXfl",2022-06-10 18:47:04+00:00,APS_Algerie,43,4,,"['لعمامرة', 'قيس_سعيد']",Neutral
797,Lamamra   received in Tunis   by President Kais_Saied    ,"#Lamamra 🇩🇿 reçu à #Tunis 🇹🇳 par le Président #Kais_Saied

🔗https://t.co/dWiNR9tpNa https://t.co/rg6jzn0IAx",2022-06-10 17:50:00+00:00,APS_Algerie,33,3,,"['Lamamra', 'Tunis', 'Kais_Saied']",Neutral
798,Lamamara   is received in the Tunisian capital   by President Qais_Said     ,"#لعمامرة 🇩🇿 يستقبل في العاصمة التونسية 🇹🇳 من طرف الرئيس #قيس_سعيد

🔗https://t.co/HFuWHXyuQX https://t.co/ytVe7Y95f9",2022-06-10 17:40:00+00:00,APS_Algerie,34,3,,"['لعمامرة', 'قيس_سعيد']",Neutral
799,Abi_Bishraya_Al-Bashir: The unilateral solutions promoted by the warehouse regime may lead to more serious slippages     ,"#أبي_بشرايا_البشير : الحلول الأحادية التي يروج لها نظام المخزن قد تدفع الى انزلاقات أكثر خطورة

🔗https://t.co/7yEZxsjpAH https://t.co/QloelxpHA2",2022-06-10 17:30:00+00:00,APS_Algerie,29,2,,['أبي_بشرايا_البشير'],Negative
800,The republique_sahraouie   reiterates its condemnation of the statements of Sanchez    ,"La #republique_sahraouie 🇪🇭 réitère sa condamnation des déclarations de #Sanchez

🔗https://t.co/2AfmPs4mbT https://t.co/gjdEWMzUGd",2022-06-10 17:20:00+00:00,APS_Algerie,60,15,,"['republique_sahraouie', 'Sanchez']",Neutral
801,Athletics  / African_Championship (third day/800m): Mawla guides the second gold   to Algeria       ,"#ألعاب_القوى 🏃‍♂️/ #بطولة_إفريقيا (اليوم الثالث/800 م): #مولى يهدي الذهبية 🥇 الثانية لـ #الجزائر 🇩🇿

🔗https://t.co/5LGDEi9mKh https://t.co/22LcYChXaI",2022-06-10 17:10:00+00:00,APS_Algerie,31,2,,"['ألعاب_القوى', 'بطولة_إفريقيا', 'مولى', 'الجزائر']",Neutral
802,60th anniversary of independence: the official logo of the festivities unveiled    ,"60e anniversaire de l’indépendance: le logo officiel des festivités dévoilé

🔗https://t.co/0pHjtr1J3L https://t.co/TSZnCMqX0s",2022-06-10 17:00:02+00:00,APS_Algerie,75,13,,,Neutral
803,Morocco: Corruption and conflicts of interest put the state and society at risk   ,"#Maroc : la corruption et les conflits d'intérêts mettent l'Etat et la société en danger

🔗https://t.co/ZjXtXpN8Cp",2022-06-10 16:40:00+00:00,APS_Algerie,28,5,,['Maroc'],Negative
804,Morocco: Corruption and conflict of interests put the state and society at risk    ,"#المغرب : الفساد وتضارب المصالح يضعان الدولة والمجتمع في خطر

🔗https://t.co/DkMUa42ECI",2022-06-10 16:30:00+00:00,APS_Algerie,39,4,,['المغرب'],Negative
805,BAC2022: the GN implements a special security plan    ,"#BAC2022: la #GN met en place un plan sécuritaire spécial

🔗https://t.co/gdEoghKZnS https://t.co/gT8CQiRsIS",2022-06-10 16:10:00+00:00,APS_Algerie,23,1,,"['BAC2022', 'GN']",Neutral
806,The National Gendarmerie is setting up a special scheme to secure the baccalaureate exams     ,"#الدرك_الوطني يضع مخططا خاصا لتأمين امتحانات شهادة #البكالوريا

🔗https://t.co/UEhkBKstYJ https://t.co/31hBcBHrPx",2022-06-10 16:00:03+00:00,APS_Algerie,16,2,,"['الدرك_الوطني', 'البكالوريا']",Neutral
807,Athletics   / Championnats_dAfrique: Moula offers the 2nd gold medal   for Algeria      ,"#Athlétisme 🏃‍♂️ / #Championnats_dAfrique: #Moula offre la 2e médaille d'or 🥇 pour l' #Algérie 🇩🇿

🔗https://t.co/xDf5IgSOPA https://t.co/bJipvWAU9F",2022-06-10 15:50:00+00:00,APS_Algerie,46,7,,"['Athlétisme', 'Championnats_dAfrique', 'Moula', 'Algérie']",Neutral
808,"The National Corporation for Maritime Transport of Passengers: the temporary imprisonment of the three officials, and the judicial control of others     ","المؤسسة الوطنية للنقل البحري للمسافرين: الحبس المؤقت للثلاثة مسؤولين، والرقابة القضائية لآخرين

🔗https://t.co/KP39WL7Ecg https://t.co/Hcm9NkZTZU",2022-06-10 15:40:00+00:00,APS_Algerie,40,1,,,Neutral
809,ENTMV: pre-trial detention for 3 officials and judicial review for others    ,"#ENTMV : détention provisoire pour 3 responsables et contrôle judiciaire pour d'autres

🔗https://t.co/SNqSYfqZVG https://t.co/F5uL56QP9C",2022-06-10 15:36:52+00:00,APS_Algerie,14,1,,['ENTMV'],Neutral
810,Human rights organizations file complaints against Morocco before a UN committee   for torturing Sahrawi citizens       ,"منظمات حقوقية تودع شكاوى ضد #المغرب أمام لجنة أممية 🇺🇳 لتعذيبه مواطنين صحراويين 🇪🇭

🔗https://t.co/WA2iYQbq8Y https://t.co/ZqWqOJuynT",2022-06-10 15:30:00+00:00,APS_Algerie,49,11,,['المغرب'],Negative
811,"Belmahdi: the imam must play a ""role of reconciliation"" in society    ","#Belmahdi : l’imam doit jouer un ""rôle de réconciliation"" dans la société

🔗https://t.co/gupr6aLqLn https://t.co/8TgJo6Rdg8",2022-06-10 15:10:00+00:00,APS_Algerie,22,3,,['Belmahdi'],Neutral
812,"Belmahdi: The imam must play the ""role of reformer"" in society     ","#بلمهدي : الامام يجب أن يلعب ""دور المصلح"" في المجتمع

🔗https://t.co/3KyGCcya6D https://t.co/mrdukkZefa",2022-06-10 15:00:00+00:00,APS_Algerie,22,1,,['بلمهدي'],Neutral
813,British_Parliament  : call to intensify efforts for the independence of the Sahrawi_people      ,"#Parlement_britannique 🇬🇧 : appel à intensifier les efforts pour l'indépendance du #peuple_sahraoui 🇪🇭

🔗https://t.co/BtZOUNfxfq https://t.co/xxIp8cqg2O",2022-06-10 14:42:50+00:00,APS_Algerie,125,40,,"['Parlement_britannique', 'peuple_sahraoui']",Neutral
814,The Sahrawi government and the Polisario Front renew their condemnation of Sanchez's statement on the Sahrawi Republic       ,"الحكومة الصحراوية وجبهة #البوليساريو تجددان إدانة تصريح #سانشيز حول #الجمهورية_الصحراوية 🇪🇭

🔗https://t.co/6AnL5HNrQt https://t.co/XkUKM0GpPT",2022-06-10 14:30:01+00:00,APS_Algerie,54,11,,"['البوليساريو', 'سانشيز', 'الجمهورية_الصحراوية']",Neutral
815,  Four Nations Tournament | Algeria   dominates DR Congo   3-0 and takes control    ,"⚽️ Tournoi des quatre nations | l' #Algérie 🇩🇿 domine la #RDCongo 🇨🇩 3-0 et prend les commandes

🔗https://t.co/Kk26IwDLKJ https://t.co/LHJul2fo93",2022-06-10 14:10:00+00:00,APS_Algerie,19,5,,"['Algérie', 'RDCongo']",Neutral
816,Chan2023: The victory of Algeria   against the DR Congo   (3-0)     ,"#شان2023 : فوز #الجزائر 🇩🇿 أمام #الكونغو_الديمقراطية 🇨🇩
(3-0)

🔗https://t.co/vKMkI6HV7m https://t.co/QOoIZqmjPv",2022-06-10 14:00:01+00:00,APS_Algerie,26,4,,"['شان2023', 'الجزائر', 'الكونغو_الديمقراطية']",Neutral
817,Venezuelan President   leaves Algiers   after a work and friendship visit    ,"Le Président vénézuélien 🇻🇪 quitte #Alger 🇩🇿 à l'issue d'une visite de travail et d'amitié

🔗https://t.co/CJ1UlSgCEG https://t.co/hHqiWKVsIp",2022-06-10 10:56:45+00:00,APS_Algerie,63,8,,['Alger'],Neutral
818,Venezuelan President   leaves Algeria   after a business and friendship visit     ,"الرئيس الفنزويلي 🇻🇪 يغادر الجزائر 🇩🇿 بعد زيارة عمل وصداقة

🔗https://t.co/hQv8uDujbF https://t.co/iYbJHTrLay",2022-06-10 10:45:52+00:00,APS_Algerie,73,4,,,Neutral
819,"Suspension of the friendship treaty Algeria - Spain: ""very unfortunate news"" for the Spaniards     ","تعليق معاهدة الصداقة #الجزائر - #اسبانيا : ""خبر جد مؤسف"" للإسبان

🔗https://t.co/CQu1CeNWEd https://t.co/iSFCNyRwE6",2022-06-09 22:48:08+00:00,APS_Algerie,81,5,,"['الجزائر', 'اسبانيا']",Negative
820,Suspension of the Algeria - Spain friendship treaty:  very bad news  for the Spaniards    ,"Suspension du Traité d’amitié #Algérie - #Espagne : une «très mauvaise nouvelle» pour les Espagnols

🔗https://t.co/0Em9TgIgY3 https://t.co/bw40qWH7ME",2022-06-09 22:42:19+00:00,APS_Algerie,101,16,,"['Algérie', 'Espagne']",Negative
821,Lamamara   receives the Special Adviser in charge of leading the efforts of the United Nations   to solve the crisis in Libya       ,"#لعمامرة 🇩🇿 يستقبل المستشارة الخاصة المكلفة بقيادة جهود #الامم_المتحدة 🇺🇳 لحل الأزمة في #ليبيا 🇱🇾

🔗https://t.co/3vcY7YvbLP https://t.co/GaDTBH3Fir",2022-06-09 21:49:49+00:00,APS_Algerie,56,2,,"['لعمامرة', 'الامم_المتحدة', 'ليبيا']",Neutral
