,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
168,Algeria _ Iraq _ prisoners _ released Release of (2) Algerian citizens who were detained in Iraq (Ministry)  ,"#الجزائر_العراق_مساجين_سراح
#إطلاق سراح مواطنين (2) جزائريين كانا معتقلين في العراق (وزارة)
https://t.co/k7u9ZfZ61N https://t.co/XryTaj1QRv",2017-08-13 17:06:11+00:00,APS_Algerie,4,1,,"['الجزائر_العراق_مساجين_سراح', 'إطلاق']",Neutral
169,Football _ Algeria  The First Professional League - MC Algiers: The appointment of French Bernard Kazoni as the new coach of the  Al-Ameed  ,"#كرة القدم_ الجزائر
#الرابطة المحترفة الأولى - مولودية الجزائر: تعيين الفرنسي بيرنار كازوني  مدربا جديدا ل ''العميد"" https://t.co/s1a5mFb4qR",2017-08-10 11:20:43+00:00,APS_Algerie,3,1,,"['كرة', 'الرابطة']",Neutral
170,Algeria _ Hungary _ visas The number of visas granted to Algerians by Hungary has quadrupled in recent months,"#الجزائر_المجر_تأشيرات 
#عدد التأشيرات الممنوحة للجزائريين من قبل المجر تضاعف ""بأربع"" مرات خلال  الأشهر الأخيرة",2017-08-10 08:28:51+00:00,APS_Algerie,3,2,,"['الجزائر_المجر_تأشيرات', 'عدد']",Neutral
171,President_Bouteflika signs six decrees that include the ratification of international cooperation agreements ,#الرئيس_بوتفليقة يوقع على ستة مراسيم تتضمن التصديق على اتفاقيات للتعاون  الدولي https://t.co/pWhomxqOpG,2017-08-08 16:45:34+00:00,APS_Algerie,1,1,,['الرئيس_بوتفليقة'],Neutral
172,Bouteflika signs six decrees ratifying international agreements  ,"#Bouteflika signe six décrets portant ratification d’accords internationaux 
https://t.co/2D0nscoIJJ https://t.co/pIZCCfE25L",2017-08-08 16:45:08+00:00,APS_Algerie,0,0,,['Bouteflika'],Neutral
173,Tebboune meets his French counterpart EdouardPhilippe in Paris  ,"#Tebboune rencontre à Paris son homologue français #EdouardPhilippe 
https://t.co/PPHjjPXKeB https://t.co/58WE726oZl",2017-08-07 14:48:55+00:00,APS_Algerie,11,3,,"['Tebboune', 'EdouardPhilippe']",Neutral
174,"Algeria _ United States _ security _ survey Crime: Algeria is among the safest countries in the world, according to Gallup   ","#الجزائر_الولايات المتحدة _أمن_استطلاع
#جريمة: الجزائر من بين الدول الأكثر أمنا في العالم, حسب معهد غالوب

https://t.co/3FCSLuywLs https://t.co/ACiil8wM5Z",2017-08-06 09:12:27+00:00,APS_Algerie,3,1,,"['الجزائر_الولايات', 'جريمة']",Positive
175,"Football _ Africa _ Algeria  African Championship Qualifiers _ Algeria-Libya: ""No one interfered with my selection of players""  ","#كرة القدم_افريقيا_الجزائر 
#تصفيات بطولة افريقيا للمحليين_ الجزائر-ليبيا: ""لم يتدخل احد في اختياري  للاعبين"" 
https://t.co/EVK7BnAtfU https://t.co/YldQeDRXVj",2017-08-03 16:50:27+00:00,APS_Algerie,3,0,,"['كرة', 'تصفيات']",Neutral
176,"Algeria _ France Macron praises President Bouteflika's ""decisive commitment"" to developing an exceptional partnership between Algeria and France  ","#الجزائر_فرنسا 
#ماكرون يشيد  ب""الالتزام الحاسم"" للرئيس بوتفليقة بتطوير شراكة  استثنائية بين الجزائر وفرنسا
https://t.co/MWZFL4U72o https://t.co/z75nckJELp",2017-08-02 19:03:30+00:00,APS_Algerie,3,0,,"['الجزائر_فرنسا', 'ماكرون']",Positive
177,"Algeria_EU_Partnership_Mediterranean Algeria's role is ""decisive"" in the stability of the Euro-Mediterranean region  ","#الجزائر_الاتحاد الاوروبي_شراكة_متوسط
#دور الجزائر ""حاسم"" في استقرار المنطقة الاورومتوسطية 
https://t.co/riowY2BUUB https://t.co/JhejxICfVf",2017-08-02 15:37:31+00:00,APS_Algerie,1,0,,"['الجزائر_الاتحاد', 'دور']",Neutral
178,Algeria_United Kingdom_Cooperation  The British Minister in charge of the Middle East and Africa is on an official visit to Algeria (Ministry of Foreign Affairs) ,"#الجزائر_المملكة المتحدة_تعاون
#الوزير البريطاني المكلف بالشرق الأوسط و افريقيا في زيارة رسمية للجزائر  (وزارة الشؤون الخارجية) https://t.co/GGsxhiOGAg",2017-07-31 18:55:08+00:00,APS_Algerie,2,0,,"['الجزائر_المملكة', 'الوزير']",Neutral
179,Western Sahara _ Morocco _ African Union  The Sahrawi President calls on the African Union to put pressure on Morocco to abide by the Constitutive Law of the Union ,"#الصحراء الغربية_ المغرب _الإتحاد الإفريقي
#الرئيس الصحراوي يدعو الإتحاد الإفريقي للضغط على المغرب حتى يتقيد بالقانون التأسيسي للاتحاد https://t.co/qYiK1uZWdf",2017-07-31 18:53:01+00:00,APS_Algerie,0,0,,"['الصحراء', 'الرئيس']",Neutral
180,Reza _ Malik  The death of former Prime Minister Reda Malik ,"#رضا_مالك
#وفاة_رئيس الحكومة السابق رضا مالك https://t.co/Z5GlUcfDQ3",2017-07-29 10:00:17+00:00,APS_Algerie,6,3,,"['رضا_مالك', 'وفاة_رئيس']",Neutral
181,"Hawari _ eyes  The death of the popular artist, Hwari Oweinat   ","#عوينات_هواري
 #وفاة_ الفنان الشعبي هواري عوينات
 https://t.co/ZUo365it6S https://t.co/ljXrQFlZns",2017-07-29 08:27:40+00:00,APS_Algerie,1,1,,"['عوينات_هواري', 'وفاة_']",Negative
182,Jerusalem: Messahel calls for collective action to put an end to Israeli provocations ,#القدس:  مساهل يدعو إلى  ضرورة التحرك جماعيا لوضع حد  للاستفزازات الإسرائيلية https://t.co/SnyBYC0SOR,2017-07-28 15:52:23+00:00,APS_Algerie,6,0,,['القدس'],Neutral
183,"Algeria Germany   Cars: The inauguration of the car assembly plant of the German brand ""Volkswagen"" in Sidi Khattab in Ghilzan ","#الجزائر #ألمانيا
 #سيارات:  تدشين مصنع تركيب السيارات من العلامة الألمانية ""فولس فاغن"" بسيدي  خطاب بغيلزان https://t.co/eyZvEz8Yj2",2017-07-27 11:51:18+00:00,APS_Algerie,3,0,,"['الجزائر', 'ألمانيا', 'سيارات']",Neutral
184,Sonatrach inaugurates a new gas compression station in Hassi Rmel    ,"#سوناطراك: تدشين محطة جديدة لضغط الغاز بحاسي الرمل 
  https://t.co/xYJfbyTDiG https://t.co/IMgl5zBu4v",2017-07-27 11:02:19+00:00,APS_Algerie,7,1,,['سوناطراك'],Neutral
185, Tebboune meets on Sunday with employers and the General Union of Algerian Workers to prepare for the tripartite ,#تبون يلتقي يوم الأحد بأرباب العمل والاتحاد العام للعمال الجزائريين  للتحضير للثلاثية https://t.co/ZtRmlcV4AY,2017-07-26 16:56:09+00:00,APS_Algerie,3,1,,['تبون'],Neutral
186,Swimming World Championships (100m freestyle): Algerian Ossama Sahnoun qualified for the semi-finals    ,"#بطولة العالم #للسباحة (100م حرة) : تأهل الجزائري #أسامة سحنون لنصف النهائي 
  https://t.co/RiXJpUlt2Z https://t.co/45Eu1XDPMW",2017-07-26 10:22:34+00:00,APS_Algerie,2,0,,"['بطولة', 'للسباحة', 'أسامة']",Neutral
187," Bara: The death of the Chancellor at the Presidency of the Republic, Kamal Razak Bara, ",#بارة :وفاة المستشار برئاسة الجمهورية كمال رزاق بارة https://t.co/rJJeppxvoe,2017-07-25 09:15:49+00:00,APS_Algerie,2,2,,['بارة'],Neutral
188,Baccalaureate 2017: the success rate was 56.07%  ,"#بكالوريا2017 : نسبة النجاح بلغت 56,07 % 
https://t.co/y6gj2yJB2S https://t.co/1bOvKoU1Jk",2017-07-25 08:34:55+00:00,APS_Algerie,3,1,,['بكالوريا2017'],Neutral
189,"Baccalaureate: Announcing the results of the baccalaureate exam on Tuesday, starting at 2:00 pm    ","#بكالوريا:الإعلان عن نتائج امتحان شهادة البكالوريا يوم الثلاثاء ابتداء من الساعة  الثانية زوالا  
  https://t.co/pNPSYJSush https://t.co/KYeDFVDpOy",2017-07-24 09:59:27+00:00,APS_Algerie,3,2,,['بكالوريا'],Neutral
190," The icon of the Oran song, Blaawi El Hawari, is under God s protection ",#أيقونة الأغنية الوهرانية بلاوي الهواري في ذمة الله https://t.co/7sBfaJ4e29,2017-07-19 08:16:01+00:00,APS_Algerie,10,5,,['أيقونة'],Positive
191, Fires: Allocating the Natural Disaster and Solidarity Funds to local communities to cover losses across 17 affected states.    ,"#حرائق: تخصيص صندوقي الكوارث الطبيعية و التضامن للجماعات المحلية للتكفل  بالخسائر عبر 17 ولاية متضررة
  https://t.co/fRuF7SO1wC https://t.co/njzZclwJ68",2017-07-17 17:53:20+00:00,APS_Algerie,4,1,,['حرائق'],Neutral
192,Bouteflika is conducting a movement in the corps of general secretaries of states and administrative districts    ,"#بوتفليقة  يجري حركة في سلك الأمناء العامين للولايات والمقاطعات  الإدارية  
  https://t.co/UFAPOIoMrr https://t.co/mnalT7Bfus",2017-07-16 18:37:05+00:00,APS_Algerie,4,1,,['بوتفليقة'],Neutral
193,Basketball Basketball: Algeria Basketball Championship: The Petroleum Complex crowns the national title at the expense of Nasr Hussein Dey (94- 61) ,#السلة #كرة السلة:  بطولة الجزائر لكرة السلة: المجمع البترولي يتوج  باللقب الوطني على حساب نصر حسين داي (94- 61) https://t.co/BnmmnzILWl,2017-07-15 10:25:54+00:00,APS_Algerie,2,1,,"['السلة', 'كرة']",Neutral
194,Western_Sahara_Morocco_occupation_wealth  The Sahrawi government considers Morocco's withdrawal from the trial sessions for the looted phosphate shipment a useful development ,"#الصحراء الغربية_المغرب_إحتلال_ثروات
#الحكومة الصحراوية تعتبر انسحاب المغرب من جلسات المحاكمة الخاصة بشحنة  الفوسفات المنهوب تطور مفيد https://t.co/6vSH3uMpuf",2017-07-14 18:02:08+00:00,APS_Algerie,4,1,,"['الصحراء', 'الحكومة']",Neutral
195,Culture _ History _ Photo Gallery Organizing an exhibition on the history of Algiers until August 3  ,"#ثقافة_تاريخ_معرض_صور
#تنظيم معرض حول تاريخ الجزائر العاصمة إلى غاية 3 أوت
https://t.co/1R6pX3jRY9 https://t.co/ZuLinNKBPs",2017-07-14 14:06:02+00:00,APS_Algerie,1,1,,"['ثقافة_تاريخ_معرض_صور', 'تنظيم']",Neutral
196,Algeria _ France President Bouteflika renews his readiness and full keenness to continue supporting cooperation between Algeria and France  ,"#الجزائر_فرنسا
#الرئيس بوتفليقة يجدد استعداده وحرصه التام على مواصلة دعم التعاون بين  الجزائر وفرنسا
https://t.co/1OCWm28azu https://t.co/WqstYMfft5",2017-07-14 14:04:25+00:00,APS_Algerie,0,0,,"['الجزائر_فرنسا', 'الرئيس']",Positive
197, Baccalaureate: The results will be announced on July 25 (Ben Ghabrit) ,#بكالوريا: الإعلان عن النتائج سيكون يوم 25 يوليو الجاري (بن غبريت) https://t.co/hPF4sy65Rg,2017-07-13 15:08:10+00:00,APS_Algerie,3,0,,['بكالوريا'],Neutral
198,"Cement: ""Significant"" drop in prices following measures to combat speculation  ","#Ciment: Baisse ""sensible"" des prix suite aux mesures de lutte contre la spéculation 
https://t.co/wsYSRaouJZ https://t.co/DZGwrSIJLU",2017-07-13 14:58:49+00:00,APS_Algerie,3,0,,['Ciment'],Neutral
199,Diplomacy: Noureddine Ayadi appoints a new Secretary-General of the Ministry of Foreign Affairs ,#دبلوماسية:  نور الدين عيادي يعين أمينا عاما جديدا لوزارة الشؤون الخارجية https://t.co/68YFdoB1s4,2017-07-13 11:37:58+00:00,APS_Algerie,5,0,,['دبلوماسية'],Neutral
200,"Belgium _ Morocco _ Solidarity _ Protest _ Society  Gathering in Brussels in solidarity with the Moroccan countryside ""victim of the policy of repression""  ","#بلجيكا_المغرب_مجتمع_احتجاج_تضامن
#تجمع في بروكسل تضامنا مع الريف المغربي ""ضحية سياسة القمع"" 
https://t.co/j5UFxKRh81 https://t.co/wazgMylBGL",2017-07-13 10:07:22+00:00,APS_Algerie,1,0,,"['بلجيكا_المغرب_مجتمع_احتجاج_تضامن', 'تجمع']",Neutral
201,energy: Guitouni presents Algerian energy policy in Istanbul  ,"#énergie: Guitouni présente la politique énergétique algérienne à Istanbul 
https://t.co/Ya7BPhrIc2 https://t.co/Zv5rnKKhG6",2017-07-12 16:48:33+00:00,APS_Algerie,1,0,,['énergie'],Neutral
202,Cement: GICA aims to produce 20 million tonnes by 2019-2020  ,"#Ciment: GICA vise une production de 20 millions de tonnes à l’horizon 2019-2020 
https://t.co/EyHR2YrHgl https://t.co/s9CfRcp1nz",2017-07-12 14:15:49+00:00,APS_Algerie,0,0,,['Ciment'],Neutral
203," The government is discussing executive decrees related to the sectors of health, agriculture and training ",#الحكومة تناقش مراسيم تنفيذية تخص قطاعات الصحة والفلاحة والتكوين https://t.co/9fwxcRE98E,2017-07-12 14:11:06+00:00,APS_Algerie,2,2,,['الحكومة'],Neutral
204,President_Bouteflika appoints Mr. Hassan Marmouri as Minister of Tourism and Handicrafts ,#الرئيس_بوتفليقة يعين السيد حسان مرموري وزيرا للسياحة و الصناعات التقليدية https://t.co/jtMxlqC63e,2017-07-12 14:10:28+00:00,APS_Algerie,6,3,,['الرئيس_بوتفليقة'],Neutral
205,Algeria_Western Sahara_Solidarity Algerian Red Crescent: launching a solidarity convoy for Sahrawi refugees  ,"#الجزائر_الصحراء الغربية_تضامن 
#الهلال الأحمر الجزائري: إطلاق قافلة تضامنية لفائدة اللاجئين الصحراويين   
https://t.co/O4sdpXELhx https://t.co/k5coEb4zMF",2017-07-12 13:02:16+00:00,APS_Algerie,4,4,,"['الجزائر_الصحراء', 'الهلال']",Neutral
206,"population: Algeria: 41.7 million inhabitants registered on July 1, 2017  ","#population: Algérie: 41,7 millions d'habitants enregistrés au 1er juillet 2017  
https://t.co/dT7uChf6JG https://t.co/vp0qvWrYna",2017-07-11 17:52:23+00:00,APS_Algerie,1,6,,['population'],Neutral
207, The population_ in Algeria is close to 42 million people ,#عدد_السكان_ بالجزائر يقارب 42 مليون نسمة https://t.co/lFM8AcIIa5,2017-07-11 15:52:53+00:00,APS_Algerie,7,4,,['عدد_السكان_'],Neutral
208,"Algeria_Africa_United Nations Organization_Environmental Diversity The United Nations: Algeria, the mouthpiece of Africa, for an international treaty on marine biodiversity ","الجزائر_افريقيا_منظمة الامم المتحدة_تنوع بيئي
الامم المتحدة: الجزائر الناطقة باسم افريقيا من أجل معاهدة دولية حول التنوع البيئي البحري https://t.co/2a7glo9OEO",2017-07-11 09:12:30+00:00,APS_Algerie,2,2,,,Neutral
209,"The_conference_world_oil_conference The start of the works of the World Petroleum Conference in Istanbul, in the presence of Guitouni  ","#المؤتمر_عالم_بترول_مؤتمر
#انطلاق أشغال المؤتمر العالمي للبترول بإسطنبول بحضور  قيطوني
https://t.co/n8gkuJbVWl https://t.co/QZO8YPyfhu",2017-07-11 08:27:04+00:00,APS_Algerie,0,0,,"['المؤتمر_عالم_بترول_مؤتمر', 'انطلاق']",Neutral
210,Football _ Algeria _ Cup _ Celebrations Blouizdad youth celebrates with its supporters its seventh title in the streets of the capital  ,"#كرة القدم_الجزائر_كاس_احتفالات
#شباب بلوزداد يحتفل مع أنصاره بلقبه السابع في  شوارع العاصمة
https://t.co/jhJeOHCP8S https://t.co/Bl2fmR62ut",2017-07-11 08:25:27+00:00,APS_Algerie,0,0,,"['كرة', 'شباب']",Positive
211,Algeria _ fuel _ production The increase in the rate of fuel production during the first quarter of 2017  ,"#الجزائر_ محروقات_ انتاج
#ارتفاع وتيرة انتاج المحروقات خلال الثلاثي الأول 2017
https://t.co/rs3rIrUoqb https://t.co/lTGHybKgSU",2017-07-11 08:23:35+00:00,APS_Algerie,0,0,,"['الجزائر_', 'ارتفاع']",Neutral
212,Messahel: the government in the process of taking urgent measures in the face of the large flow of illegal migrants  ,"#Messahel: le gouvernement en phase de prendre des mesures urgentes face au flux important de migrants clandestins
https://t.co/IeVA7rOabm https://t.co/YA9JrJ8IIp",2017-07-10 16:17:30+00:00,APS_Algerie,1,0,,['Messahel'],Neutral
213, The General Directorate of National Security opens a competition to recruit similar employees and similar contractors ,#المديرية_العامة_للأمن_الوطني تفتح مسابقة لتوظيف المستخدمين الشبيهين والأعوان المتعاقدين الشبيهين https://t.co/oWEIhiI3E2,2017-07-10 15:36:36+00:00,APS_Algerie,2,2,,['المديرية_العامة_للأمن_الوطني'],Neutral
214,Messahel: The government is taking urgent measures to address the large exodus of illegal immigrants ,#مساهل: الحكومة بصدد اتخاذ إجراءات استعجالية للتصدي للنزوح الكبير للمهاجرين غير  الشرعيين https://t.co/DztDGNs2ox,2017-07-10 15:35:38+00:00,APS_Algerie,6,4,,['مساهل'],Neutral
215,Presidency_Arab University_Condolence The President of the Republic praises the dedication of the late Ahmed Ben Helli and his dedication to advancing joint Arab action   ,"رئاسة_جامعة عربية_تعزية
رئيس الجمهورية يشيد بتفاني الفقيد أحمد بن حلي و إخلاصه للدفع بالعمل العربي  المشترك

https://t.co/6uajwusPVx https://t.co/h1TS1fBtZE",2017-07-10 09:14:13+00:00,APS_Algerie,0,1,,,Positive
216,Touring cars: imports increased by more than 5 percent during the first five months of 2017 ,#السيارات_السياحية: ارتفاع الواردات بأكثر من 5  بالمائة خلال الخمسة أشهر الأولى من 2017 https://t.co/GwTDTKfYOC,2017-07-09 17:00:25+00:00,APS_Algerie,0,1,,['السيارات_السياحية'],Neutral
217,Algeria expresses its satisfaction with the conclusion of the Treaty on the Prevention of Nuclear Weapons ,#الجزائر تعرب عن ارتياحها لإبرام معاهدة منع الأسلحة النووية https://t.co/kM9Gulw2QA,2017-07-09 16:56:43+00:00,APS_Algerie,1,1,,['الجزائر'],Neutral
218,Culture _ literature _ personality _ memory The launch of the literary caravan in honor of the soul of Mouloud Mamari from Algiers   ,"#ثقافة _ أدب _شخصية _ذكرى  
#انطلاق القافلة الادبية تكريما لروح مولود معمري من الجزائر العاصمة 
 https://t.co/V6KQYeDpZg https://t.co/zCu8t2DBEz",2017-07-08 15:18:22+00:00,APS_Algerie,2,0,,"['ثقافة', 'انطلاق']",Neutral
219,health_blood_donate Donate blood: The General Directorate of Security is organizing a campaign between the 9th and 11th of July  ,"#صحة_دم_تبرع  
#تبرع بالدم : المديرية العامة للأمن تنظم حملة بين 9 و11 يوليو الجاري    
https://t.co/suj2JCyvyF https://t.co/FKRSoEYIC6",2017-07-08 15:16:15+00:00,APS_Algerie,3,1,,"['صحة_دم_تبرع', 'تبرع']",Neutral
220, Collective wedding: 150 young people celebrate their wedding in Blida ,#زفاف_جماعي:150 شابا يحتفلون بزفافهم بالبليدة https://t.co/Z4BpSJIRoN,2017-07-06 09:45:07+00:00,APS_Algerie,15,3,,['زفاف_جماعي'],Neutral
221, Final_Algeria_Cup_ 2016-2017: Belouizdad youth in the seventh heaven ,#نهائي_كأس_الجزائر_ 2016-2017 :  شباب بلوزداد في السماء السابعة https://t.co/Ek7Fmagsd2,2017-07-06 09:43:19+00:00,APS_Algerie,2,0,,['نهائي_كأس_الجزائر_'],Neutral
222,Algerian Cup 2016-2017: Chabab Belouizdad beat ES Setif (1-0) and crowned the cup ,#كأس الجزائر 2016- 2017 : شباب بلوزداد يفوزعلى  وفاق سطيف (1-0) و يتوج  بالكأس https://t.co/ghSkG7vnAh,2017-07-05 18:29:19+00:00,APS_Algerie,4,1,,['كأس'],Neutral
223,independence: President Bouteflika meditates in memory of the martyrs of the Revolution at the cemetery of El Alia  ,"#indépendance: Le président Bouteflika se recueille à la mémoire des martyrs de la Révolution au cimetière d’El Alia
https://t.co/MIey3UtuHY https://t.co/BHVB64VyzD",2017-07-05 12:45:55+00:00,APS_Algerie,2,1,,['indépendance'],Neutral
224,President_Bouteflika has mercy on the souls of the martyrs of the revolution in the Al-Alia cemetery ,#الرئيس_بوتفليقة يترحم على أرواح شهداء الثورة بمقبرة العالية https://t.co/oeiwpzE8ng,2017-07-05 12:36:52+00:00,APS_Algerie,10,2,,['الرئيس_بوتفليقة'],Neutral
225,Presidency _ Independence _ Youth _ Eid _ Revival Message of the President of the Republic on the occasion of the commemoration of the restoration of independence and the National Youth Day  ,"#رئاسة_استقلال_شباب_عيد_إحياء 
#رسالة رئيس الجمهورية بمناسبة إحياء ذكرى استرجاع الاستقلال و العيد الوطني  للشباب
https://t.co/71w5v77GUH https://t.co/PdjnP9D1dL",2017-07-04 17:28:08+00:00,APS_Algerie,3,2,,"['رئاسة_استقلال_شباب_عيد_إحياء', 'رسالة']",Neutral
226,Football _ Algeria _ is a cup  The General Directorate of National Security honors the youth of Belouizdad and ES Setif on the eve of the final and invites the two teams to show sportsmanship ,"#كرة القدم_الجزائر_كأس
#المديرية العامة للأمن الوطني تكرم شباب بلوزداد و  وفاق سطيف عشية النهائي و تدعو الفريقين للتحلي بالروح الرياضية https://t.co/iTFF629oeK",2017-07-04 15:56:47+00:00,APS_Algerie,4,1,,"['كرة', 'المديرية']",Positive
227,Africa_African_Union_Algeria_Summit  Combating terrorism in Africa: The 29th African Union Summit endorses President Bouteflika's memorandum ,"#افريقيا_الاتحاد الافريقي_قمة_الجزائر
#مكافحة الارهاب في افريقيا: القمة ال29 للاتحاد الافريقي تصادق على مذكرة  الرئيس بوتفليقة https://t.co/cx4ApOOW2F",2017-07-04 14:33:22+00:00,APS_Algerie,4,3,,"['افريقيا_الاتحاد', 'مكافحة']",Neutral
228,Africa_African_Union_Western_Sahara_Summit  Western Sahara: The 29th Summit calls for a new breath in the Special Committee of Heads of State ,"#افريقيا_الاتحاد الأفريقي_قمة_الصحراء الغربية
#الصحراء الغربية: القمة ال29 تدعو إلى بث نفس جديد في اللجنة الخاصة برؤساء  الدول https://t.co/cduVTeM3Y3",2017-07-04 13:58:39+00:00,APS_Algerie,2,1,,"['افريقيا_الاتحاد', 'الصحراء']",Neutral
229,"Population: Algeria's population increased to 41.3 million on January 1, 2017  ","#سكان:عدد سكان الجزائر يرتفع إلى 3ر41 مليون نسمة في 1 يناير 2017 
https://t.co/ko9tnKnurt https://t.co/MzUvUEhY9G",2017-07-04 12:23:19+00:00,APS_Algerie,4,2,,['سكان'],Neutral
230,Presidency: Issuing two presidential decrees to reduce penalties for prisoners  ,"#رئاسة:إصدار مرسومين رئاسيين لتخفيض العقوبات لفائدة المحبوسين
https://t.co/RUOXR6zFYk https://t.co/wNWV1N5I1S",2017-07-04 11:43:09+00:00,APS_Algerie,2,1,,['رئاسة'],Neutral
231,"population: The Algerian population at 41.3 million inhabitants on January 1, 2017 (ONS)  ","#population: La population algérienne à 41,3 millions d'habitants au 1er janvier 2017 (ONS) 
https://t.co/1ptpD16Pwm https://t.co/359qonT2NT",2017-07-04 11:22:43+00:00,APS_Algerie,1,0,,['population'],Neutral
232,presidency: Presidential decrees for the remission of sentences for the benefit of convicted prisoners  ,"#présidence: Décrets présidentiels de remise de peines au profit de détenus condamnés  
https://t.co/ZlGWl8yNcc https://t.co/EN9p2TXoCI",2017-07-04 10:04:47+00:00,APS_Algerie,0,2,,['présidence'],Neutral
233,"Africa_AU_Summit The opening of the works of the 29th Summit of the African Union in Addis Ababa, with the participation of Abdelmadjid Tebboune  ","#افريقيا_الاتحاد الافريقي_قمة
#افتتاح أشغال القمة ال29 للاتحاد الإفريقي بأديس أبابا بمشاركة  عبد المجيد تبون
https://t.co/tZTvJ65kmf https://t.co/mXbRYFVzqH",2017-07-03 10:25:43+00:00,APS_Algerie,4,3,,"['افريقيا_الاتحاد', 'افتتاح']",Neutral
234,"Africa_top African Decade 2018-2027 for the formation and employment of young people in the technical, professional and entrepreneurial fields   ","#افريقيا_قمة
#عشرية افريقية 2018-2027  من أجل تكوين و تشغيل الشباب في المجالات التقنية و  المهنية و المقاولاتية  

https://t.co/bM2pZvCbAT https://t.co/eJDh2TqnJn",2017-07-02 18:01:55+00:00,APS_Algerie,0,0,,"['افريقيا_قمة', 'عشرية']",Neutral
235,Football _ Algeria _ is a cup Algerian Football Cup final (ES Setif - Chabab Belouizdad): Presentation of the cup model to Al-Shabab supporters  ,"#كرة القدم_الجزائر_كأس
#نهائي كأس الجزائر لكرة القدم (وفاق سطيف - شباب بلوزداد): عرض مجسم الكأس على  أنصار الشباب
https://t.co/7Ca1TYVJq2 https://t.co/I448zVbwqv",2017-07-02 15:44:49+00:00,APS_Algerie,0,0,,"['كرة', 'نهائي']",Neutral
236,"Parliament _ closing _ session Bouhajja confirms that the outcome of the parliamentary session was ""very positive""  ","#برلمان_دورة_اختتام 
#بوحجة يؤكد أن حصيلة الدورة البرلمانية كانت ""ايجابية جدا""
https://t.co/2KD4rCqFSL https://t.co/or3dPfsaAl",2017-07-02 15:40:26+00:00,APS_Algerie,0,0,,"['برلمان_دورة_اختتام', 'بوحجة']",Positive
237,university _ recordings Baccalaureate 2017: The special session will not affect university registrations  ,"#جامعة_تسجيلات
#بكالوريا 2017 :الدورة الاستثنائية لن يؤثر على التسجيلات الجامعية
https://t.co/xYRBa3wxwO https://t.co/nW70UYXOeY",2017-07-02 14:32:58+00:00,APS_Algerie,0,0,,"['جامعة_تسجيلات', 'بكالوريا']",Neutral
238,Education of exams course Baccalaureate 2017: Results will be known at the end of July (Ben Ghabrit)  ,"#تربية_امتحانات_دورة
#باكالوريا 2017: النتائج ستعرف في نهاية يوليو (بن غبريت)
https://t.co/Gc7MTRY89I https://t.co/8hTJMBxh1L",2017-07-02 14:28:04+00:00,APS_Algerie,1,0,,"['تربية_امتحانات_دورة', 'باكالوريا']",Neutral
239,Algeria _ African _ Union _ summit Tebboune represents President Bouteflika at the African Union summit  ,"#الجزائر_الاتحاد الافريقي_قمة
#تبون يمثل الرئيس بوتفليقة في أشغال قمة الاتحاد الأفريقي
https://t.co/gUPqD5snVL https://t.co/9oz9eyZE8S",2017-07-02 13:51:47+00:00,APS_Algerie,0,1,,"['الجزائر_الاتحاد', 'تبون']",Neutral
240,bac2017: the results will be known at the end of July  ,"#bac2017: les résultats seront connus fin juillet  
https://t.co/R8g9lj0bSp https://t.co/zDgc9KtROo",2017-07-02 12:50:30+00:00,APS_Algerie,1,1,,['bac2017'],Neutral
241,Bac2017: Partial BAC 2017: withdrawal of invitations for candidates from July 4   ,"#Bac2017: BAC partiel 2017: le retrait des convocations pour les candidats à partir du 4 juillet 
 https://t.co/J0MNw6kd8q https://t.co/0oxYP8hhCn",2017-07-02 12:42:31+00:00,APS_Algerie,0,0,,['Bac2017'],Neutral
242,"TV _ media  The TV channel ""KBC"" turns into ""Al Khabar TV"" starting from the next social entry    ","#وسائل اعلام_تلفزيون
#  القناة التلفزيونية ""كا بي سي"" تتحول إلى ""الخبر تي في"" ابتداء من الدخول  الاجتماعي المقبل 
  https://t.co/P83Nr5TEhD https://t.co/SB7A3o721r",2017-07-02 12:32:26+00:00,APS_Algerie,1,0,,['وسائل'],Neutral
243,Algeria_EU_Africa_Caribbean_   Algeria is an important partner thanks to its unified perception of the African continent  ,"#  الجزائر_الاتحاد الأوروبي_إفريقيا_الكاراييب_
  #الجزائر شريك هام بفضل تصورها الموحد حول القارة الإفريقية
https://t.co/ECO4O1OGIB https://t.co/FrxmDBcV5q",2017-07-02 12:27:49+00:00,APS_Algerie,1,0,,['الجزائر'],Positive
244,"Sports book     Young Belouizdad, 55 years old  supports the National Sports Library    ","#كتاب_رياضة
   #''شباب بلوزداد, 55 سنة'' يدعم المكتبة الرياضية الوطنية
  https://t.co/SnWexd3IlV https://t.co/U0nnfNqw5h",2017-07-02 12:21:27+00:00,APS_Algerie,1,0,,['كتاب_رياضة'],Neutral
245,Africa_top AU/Payment of Contributions: Messahel recommends equitable division of costs  ,"#افريقيا_قمة
#الاتحاد الافريقي/دفع المساهمات: مساهل يوصي بتقسيم منصف للتكاليف
https://t.co/svRvHgLnqS https://t.co/3SgchrSyxA",2017-06-30 18:12:50+00:00,APS_Algerie,1,0,,"['افريقيا_قمة', 'الاتحاد']",Neutral
